725.09000000,done,sell,2017-12-27T17:36:32.301000Z,1812583918,canceled,0.31000000,Null
720.12000000,done,buy,2017-12-27T17:36:32.320000Z,1812583919,canceled,229.05558200,Null
732.10000000,done,sell,2017-12-27T17:36:32.321000Z,1812583920,canceled,50.94500000,Null
720.16000000,done,buy,2017-12-27T17:36:32.322000Z,1812583921,canceled,50.88200000,Null
731.09000000,received,sell,2017-12-27T17:36:32.339000Z,1812583922,Null,Null,34.22300000
731.09000000,open,sell,2017-12-27T17:36:32.339000Z,1812583923,Null,34.22300000,Null
698.17000000,done,buy,2017-12-27T17:36:32.432000Z,1812583924,canceled,2.80000000,Null
742.21000000,received,sell,2017-12-27T17:36:32.582000Z,1812583925,Null,Null,0.02000000
742.21000000,open,sell,2017-12-27T17:36:32.582000Z,1812583926,Null,0.02000000,Null
722.53000000,received,buy,2017-12-27T17:36:32.595000Z,1812583927,Null,Null,45.70900000
722.53000000,open,buy,2017-12-27T17:36:32.595000Z,1812583928,Null,45.70900000,Null
722.53000000,done,buy,2017-12-27T17:36:32.621000Z,1812583929,canceled,45.70900000,Null
726.98000000,received,sell,2017-12-27T17:36:32.636000Z,1812583930,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:32.636000Z,1812583931,Null,9.00000000,Null
717.15000000,received,buy,2017-12-27T17:36:32.636000Z,1812583932,Null,Null,47.83700000
717.15000000,open,buy,2017-12-27T17:36:32.636000Z,1812583933,Null,47.83700000,Null
726.99000000,done,sell,2017-12-27T17:36:32.680000Z,1812583934,canceled,9.00000000,Null
722.24000000,received,buy,2017-12-27T17:36:32.682000Z,1812583935,Null,Null,9.00000000
722.24000000,open,buy,2017-12-27T17:36:32.682000Z,1812583936,Null,9.00000000,Null
726.98000000,done,sell,2017-12-27T17:36:32.695000Z,1812583937,canceled,9.00000000,Null
722.24000000,done,buy,2017-12-27T17:36:32.695000Z,1812583938,canceled,9.00000000,Null
725.08000000,received,sell,2017-12-27T17:36:32.696000Z,1812583939,Null,Null,0.31000000
725.08000000,open,sell,2017-12-27T17:36:32.696000Z,1812583940,Null,0.31000000,Null
827.04000000,done,sell,2017-12-27T17:36:32.696000Z,1812583941,canceled,0.00100000,Null
720.01000000,received,buy,2017-12-27T17:36:32.696000Z,1812583942,Null,Null,229.05585400
720.01000000,open,buy,2017-12-27T17:36:32.696000Z,1812583943,Null,229.05585400,Null
720.11000000,received,buy,2017-12-27T17:36:32.699000Z,1812583944,Null,Null,50.08500000
720.11000000,open,buy,2017-12-27T17:36:32.699000Z,1812583945,Null,50.08500000,Null
726.99000000,received,sell,2017-12-27T17:36:32.721000Z,1812583946,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:32.721000Z,1812583947,Null,9.00000000,Null
717.15000000,done,buy,2017-12-27T17:36:32.725000Z,1812583948,canceled,47.83700000,Null
731.67000000,received,sell,2017-12-27T17:36:32.731000Z,1812583949,Null,Null,53.52900000
731.67000000,open,sell,2017-12-27T17:36:32.731000Z,1812583950,Null,53.52900000,Null
722.25000000,received,buy,2017-12-27T17:36:32.744000Z,1812583951,Null,Null,9.00000000
722.25000000,open,buy,2017-12-27T17:36:32.744000Z,1812583952,Null,9.00000000,Null
722.25000000,done,buy,2017-12-27T17:36:32.748000Z,1812583953,canceled,9.00000000,Null
731.52000000,received,sell,2017-12-27T17:36:32.763000Z,1812583954,Null,Null,46.12000000
731.52000000,open,sell,2017-12-27T17:36:32.763000Z,1812583955,Null,46.12000000,Null
720.16000000,received,buy,2017-12-27T17:36:32.764000Z,1812583956,Null,Null,51.58900000
720.16000000,open,buy,2017-12-27T17:36:32.764000Z,1812583957,Null,51.58900000,Null
722.13000000,done,buy,2017-12-27T17:36:32.764000Z,1812583958,canceled,0.31000000,Null
720.17000000,done,buy,2017-12-27T17:36:32.770000Z,1812583959,canceled,229.05634100,Null
755.87000000,received,sell,2017-12-27T17:36:32.780000Z,1812583960,Null,Null,0.70000000
755.87000000,open,sell,2017-12-27T17:36:32.780000Z,1812583961,Null,0.70000000,Null
731.67000000,done,sell,2017-12-27T17:36:32.789000Z,1812583962,canceled,53.52900000,Null
722.25000000,received,buy,2017-12-27T17:36:32.794000Z,1812583963,Null,Null,9.00000000
722.25000000,open,buy,2017-12-27T17:36:32.794000Z,1812583964,Null,9.00000000,Null
722.24000000,received,buy,2017-12-27T17:36:32.797000Z,1812583965,Null,Null,9.00000000
722.24000000,open,buy,2017-12-27T17:36:32.797000Z,1812583966,Null,9.00000000,Null
701.01000000,done,buy,2017-12-27T17:36:32.807000Z,1812583967,canceled,0.00100000,Null
722.01000000,received,buy,2017-12-27T17:36:32.810000Z,1812583968,Null,Null,0.31000000
722.01000000,open,buy,2017-12-27T17:36:32.810000Z,1812583969,Null,0.31000000,Null
722.25000000,done,buy,2017-12-27T17:36:32.810000Z,1812583970,canceled,9.00000000,Null
726.99000000,received,sell,2017-12-27T17:36:32.816000Z,1812583971,Null,Null,6.46488800
726.99000000,open,sell,2017-12-27T17:36:32.816000Z,1812583972,Null,6.46488800,Null
722.24000000,done,buy,2017-12-27T17:36:32.834000Z,1812583973,canceled,9.00000000,Null
726.99000000,done,sell,2017-12-27T17:36:32.838000Z,1812583974,canceled,9.00000000,Null
726.99000000,done,sell,2017-12-27T17:36:32.840000Z,1812583975,canceled,6.46488800,Null
726.98000000,received,sell,2017-12-27T17:36:32.848000Z,1812583976,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:32.848000Z,1812583977,Null,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:32.857000Z,1812583978,Null,Null,6.46488800
726.98000000,open,sell,2017-12-27T17:36:32.857000Z,1812583979,Null,6.46488800,Null
725.08000000,done,sell,2017-12-27T17:36:32.870000Z,1812583980,canceled,0.31000000,Null
726.98000000,done,sell,2017-12-27T17:36:32.881000Z,1812583981,canceled,6.46488800,Null
726.98000000,done,sell,2017-12-27T17:36:32.894000Z,1812583982,canceled,9.00000000,Null
722.26000000,received,buy,2017-12-27T17:36:32.918000Z,1812583983,Null,Null,9.00000000
722.26000000,open,buy,2017-12-27T17:36:32.918000Z,1812583984,Null,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:32.928000Z,1812583985,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:32.928000Z,1812583986,Null,9.00000000,Null
726.98000000,done,sell,2017-12-27T17:36:32.938000Z,1812583987,canceled,9.00000000,Null
722.26000000,done,buy,2017-12-27T17:36:32.947000Z,1812583988,canceled,9.00000000,Null
